customer_id,first_name,last_name,gender,birth_date,email,city,state,loyalty_tier,loyalty_enrollment_date,credit_card_holder
21648,Tammy,Chavez,Female,1976-06-24,kflores@hotmail.com,Wesleychester,MN,Gold,2013-04-17,False
21649,Tara,Daugherty,Female,2005-03-15,jackie30@hotmail.com,South Christina,IL,Gold,2018-05-20,False
21650,Deborah,Ford,Female,1986-02-20,diazluis@hotmail.com,Suttonville,OH,Base (Blue),2014-01-13,False
21651,Deanna,Taylor,Other/Undisclosed,1981-06-24,byu@gmail.com,Lynchshire,MN,Gold,2025-06-01,True
21652,Matthew,Griffin,Male,2007-01-19,tyler65@hotmail.com,West Stacymouth,NY,Silver,2014-11-03,False
21653,Timothy,Burton,Male,1945-01-13,harmondwayne@yahoo.com,Brianafort,DC,Base (Blue),2015-09-05,False
21654,Michael,Fernandez,Male,2002-08-19,wilsonadam@yahoo.com,East Danielle,VA,Silver,2010-11-13,False
21655,Holly,Taylor,Female,2004-02-12,sullivandavid@yahoo.com,Port Bobbyport,IN,Base (Blue),2025-02-15,True
21656,Heather,Reed,Female,1971-07-07,kayla38@yahoo.com,Barkertown,HI,Gold,2010-01-15,False
21657,Jeffrey,Smith,Male,1978-11-18,iwatson@yahoo.com,Port Christopher,IL,Platinum,2018-04-29,False
21658,Amy,Harvey,Female,1951-03-17,justin85@hotmail.com,Port Carolyn,NY,Base (Blue),2013-10-12,False
21659,Benjamin,Bennett,Male,1992-02-20,timothy29@yahoo.com,East Jenna,OR,Gold,2015-01-07,True
21660,Charlene,Rodriguez,Female,1990-02-01,jenniferbrown@hotmail.com,South Robert,IL,Base (Blue),2011-04-24,True
21661,Steven,Logan,Male,1960-12-14,clarkjamie@hotmail.com,West Kaitlynberg,MA,Base (Blue),2012-02-09,False
21662,Courtney,Jones,Female,1960-06-26,alexanderderek@hotmail.com,Lake Louiston,MA,Base (Blue),2020-04-26,False
21663,Amy,Barber,Female,1942-02-22,summersryan@gmail.com,South Tiffany,NV,Gold,2019-12-29,False
21664,Brian,Rogers,Male,1990-09-24,amber52@hotmail.com,Moniqueville,DC,Gold,2010-02-28,True
21665,Stephanie,Rodriguez,Female,1985-04-19,scott58@gmail.com,East Shannon,PA,Base (Blue),2022-04-14,False
21666,Terry,Saunders,Male,2000-01-07,taylor07@yahoo.com,Valentinefurt,TX,Base (Blue),2025-08-17,False
21667,Brian,Jenkins,Male,1970-08-25,david36@yahoo.com,Brownshire,GA,Silver,2022-01-13,False
21668,Brian,Peters,Male,1970-08-24,michelle65@hotmail.com,Brandiberg,HI,Silver,2018-12-12,False
21669,William,Flores,Male,2006-02-20,jbrown@hotmail.com,Phillipland,CA,Base (Blue),2011-05-01,True
21670,Teresa,Mclean,Female,2006-09-15,ptaylor@yahoo.com,East Alan,IN,Base (Blue),2017-05-04,True
21671,Tammy,Stevens,Female,1995-10-03,brittany06@gmail.com,East Shane,AZ,Silver,2019-10-09,False
21672,Dawn,Reeves,Female,1949-12-29,bakercraig@hotmail.com,West Mario,UT,Base (Blue),2025-11-26,False
21673,Andrew,Jones,Male,1971-01-30,kyleschaefer@gmail.com,Stevenland,WA,Gold,2021-01-24,False
21674,Sally,Shelton,Female,1947-06-08,jaimeschneider@hotmail.com,North Valeriehaven,WI,Base (Blue),2016-05-11,True
21675,Tiffany,Velazquez,Female,1956-12-13,maciasnicholas@gmail.com,Tonyaport,WA,Gold,2021-07-20,True
21676,Melissa,Carroll,Female,1998-10-27,scottmora@hotmail.com,East Kellyborough,UT,Silver,2011-06-27,True
21677,Matthew,Buchanan,Male,1956-09-22,afranklin@gmail.com,West Timothyborough,OH,Gold,2016-11-10,False
21678,Danielle,Cunningham,Female,1987-04-01,jonesmichael@gmail.com,Brooksland,OH,Base (Blue),2014-07-24,False
21679,Carla,English,Female,1942-02-04,christensenbrian@gmail.com,Georgeland,DC,Base (Blue),2011-11-12,True
21680,Kyle,Mccullough,Male,2002-06-30,meghan36@yahoo.com,Staceyberg,CA,Base (Blue),2018-03-29,False
21681,Ryan,Brown,Male,1990-11-18,gallowaygabriella@gmail.com,North Debbiemouth,MN,Platinum,2021-11-09,False
21682,Angela,Fischer,Female,2006-06-09,hartjuan@gmail.com,Gregoryfurt,MA,Silver,2016-12-30,False
21683,Matthew,Whitaker,Male,1957-06-20,aparks@gmail.com,New Amandafort,CO,Silver,2022-11-19,True
21684,Kathy,Bender,Female,1979-04-21,melissacook@yahoo.com,Victoriaport,NC,Silver,2011-12-14,False
21685,Joseph,Hubbard,Male,1997-12-12,llong@yahoo.com,Port Susan,TX,Base (Blue),2016-03-14,False
21686,Troy,Morgan,Male,1948-02-11,nbooker@gmail.com,East Joel,TX,Base (Blue),2018-08-30,False
21687,Travis,Wang,Male,1962-02-23,ialexander@gmail.com,North Shannonborough,AZ,Silver,2012-02-19,False
21688,Ricky,Walker,Male,1999-03-15,pamelabenson@yahoo.com,New Kyle,MN,Base (Blue),2015-11-21,False
21689,Beth,Jones,Female,1998-11-11,thomaswright@yahoo.com,Hendersonhaven,MN,Base (Blue),2020-10-16,True
21690,Timothy,Marshall,Male,1968-12-20,dudleywilliam@hotmail.com,South Andreaport,NC,Gold,2018-01-13,False
21691,Monique,Charles,Female,1958-11-17,susan12@hotmail.com,Phillipsbury,MI,Base (Blue),2010-09-20,False
21692,Elizabeth,Wright,Female,1962-10-29,bruce43@hotmail.com,West Jamesville,TN,Base (Blue),2025-02-18,False
21693,Nancy,Berry,Female,1995-10-30,charlesrogers@hotmail.com,South Michaelburgh,WI,Silver,2019-02-21,False
21694,Benjamin,Phelps,Male,1964-01-02,crystalrobinson@gmail.com,Lake Amanda,WI,Gold,2010-12-07,True
21695,Harry,White,Male,1967-09-04,hgutierrez@yahoo.com,East Brianton,IL,Base (Blue),2021-06-01,False
21696,Angela,Marshall,Female,1943-09-15,ysingh@yahoo.com,Pettychester,CA,Gold,2024-03-01,True
21697,Ashley,Cherry,Female,1987-10-07,webbrichard@gmail.com,Tannerland,DC,Silver,2013-02-28,False
21698,Jeffrey,Gomez,Male,1950-03-10,savagecatherine@hotmail.com,West John,OR,Base (Blue),2025-04-30,False
21699,Jennifer,Richardson,Female,1944-09-19,jjohnson@hotmail.com,East Johnchester,AZ,Silver,2023-11-21,False
21700,Vanessa,Ball,Female,1963-04-12,brian43@hotmail.com,Webbville,WI,Gold,2011-05-31,False
21701,Caitlin,Cooper,Female,1982-08-10,josephross@gmail.com,Amystad,MI,Base (Blue),2017-09-06,False
21702,Christopher,Oneal,Male,1965-10-14,savagejennifer@yahoo.com,East Markbury,FL,Base (Blue),2014-02-12,False
21703,David,English,Male,1996-06-01,smithshane@yahoo.com,Brandifurt,VA,Base (Blue),2014-04-30,False
21704,John,Johnson,Male,1967-04-18,arieloliver@hotmail.com,Martinmouth,GA,Base (Blue),2010-01-22,True
21705,Erin,Contreras,Female,1963-08-23,richardmoore@gmail.com,Port Marc,IN,Base (Blue),2022-12-10,False
21706,Derek,Murphy,Male,1982-12-03,david69@hotmail.com,New Robert,TX,Gold,2010-10-27,False
21707,Brian,Thompson,Male,2005-01-28,santiagojoel@hotmail.com,West Stephen,MA,Platinum,2014-07-10,False
21708,Valerie,Reed,Female,1988-05-12,sydneywilliams@hotmail.com,Rothville,PA,Base (Blue),2014-03-19,True
21709,Connor,Tucker,Male,1942-11-03,muellerwilliam@gmail.com,Wendyburgh,NV,Base (Blue),2022-07-03,True
21710,Joseph,Smith,Male,1941-09-29,edavis@gmail.com,Nathanhaven,AZ,Diamond,2014-10-13,True
21711,Tiffany,Snyder,Female,1966-06-04,robertperez@gmail.com,West Mollyborough,AZ,Base (Blue),2014-08-27,False
21712,Daniel,Mcdonald,Male,1971-09-17,mendozacynthia@hotmail.com,Lawsontown,WI,Silver,2020-07-04,True
21713,Michael,Fitzgerald,Male,1941-05-19,madisonlara@yahoo.com,South Rebeccaberg,MI,Base (Blue),2013-11-19,False
21714,Ashley,Romero,Female,1993-06-29,dmelendez@hotmail.com,North Annaville,DC,Platinum,2023-11-30,True
21715,Ashlee,Martin,Female,1977-12-16,angela82@hotmail.com,Martinezberg,TN,Base (Blue),2018-02-08,False
21716,Zachary,Lewis,Male,2002-05-06,wilsonjared@gmail.com,South Jenna,NY,Gold,2024-07-25,False
21717,Tara,Lane,Female,1951-01-30,paynejames@yahoo.com,Jonathonmouth,NY,Base (Blue),2013-05-01,False
21718,Allen,Ramirez,Male,1968-01-25,lgardner@hotmail.com,Lake Kevin,WI,Base (Blue),2024-06-07,True
21719,Dustin,Gutierrez,Male,1967-07-11,vorr@gmail.com,Scottborough,CA,Base (Blue),2016-07-21,False
21720,Jody,Lynch,Female,1989-10-03,jacob18@hotmail.com,Erikaton,AZ,Gold,2018-02-17,False
21721,Michael,Horn,Male,1963-08-08,zbyrd@hotmail.com,South Tyler,IN,Base (Blue),2023-12-15,False
21722,Chelsea,Hammond,Female,1979-04-17,amygreer@hotmail.com,Sparksborough,GA,Base (Blue),2010-04-03,True
21723,Seth,Campbell,Male,1943-09-25,ericgibbs@gmail.com,Aguilarshire,MI,Gold,2017-03-29,True
21724,Jonathan,Lyons,Male,1985-07-30,bobby73@gmail.com,Snyderberg,UT,Silver,2015-04-06,False
21725,Rachel,Singh,Female,1949-12-24,anthony85@yahoo.com,Troytown,MI,Base (Blue),2015-06-09,False
21726,Beth,Baker,Female,2000-04-09,jamesnichols@yahoo.com,Tylermouth,DC,Silver,2013-07-11,False
21727,Robert,Fitzgerald,Male,1960-03-07,thomaskim@gmail.com,East John,UT,Diamond,2021-04-05,False
21728,Heather,Jones,Female,1992-08-23,nataliemiles@yahoo.com,Lake Cassandraburgh,FL,Gold,2021-02-17,False
21729,Charles,Fleming,Male,1958-03-10,james98@yahoo.com,East Markview,NV,Base (Blue),2021-01-03,False
21730,Tracy,Rodriguez,Female,1943-12-08,fosteranthony@yahoo.com,Jeffbury,NV,Base (Blue),2010-04-12,True
21731,Virginia,Gill,Female,1984-06-06,sholloway@gmail.com,Port William,OH,Silver,2023-01-20,True
21732,Robert,House,Male,1982-01-01,dana59@yahoo.com,Port Mariah,MN,Silver,2013-07-27,False
21733,Ryan,Meza,Male,1967-07-12,tina33@yahoo.com,East Victor,IN,Base (Blue),2011-05-29,True
21734,Rebecca,Velazquez,Female,1964-01-03,cassandraward@yahoo.com,South Amyborough,GA,Base (Blue),2019-07-18,False
21735,Matthew,Melendez,Male,1957-04-09,yoneill@hotmail.com,Colemanmouth,NV,Base (Blue),2019-04-16,False
21736,James,Salinas,Male,1984-04-19,matthewmiller@hotmail.com,Kaylaborough,CA,Platinum,2019-10-21,False
21737,Clifford,Blackwell,Male,1992-09-04,andrewramirez@yahoo.com,Davidsonfort,SC,Base (Blue),2011-07-29,True
21738,Erik,Murphy,Male,1984-08-29,marissa28@hotmail.com,New Chadbury,CO,Base (Blue),2015-05-25,True
21739,Douglas,Robinson,Male,1954-05-12,kristen17@hotmail.com,Matthewberg,MN,Base (Blue),2013-05-24,False
21740,Chad,Brooks,Male,2006-03-03,rachel57@yahoo.com,Kempview,TX,Base (Blue),2010-12-17,False
21741,Adrian,Hughes,Male,2001-07-14,jacqueline58@yahoo.com,Howardborough,WI,Gold,2025-03-30,True
21742,Stacey,Mccormick,Female,1956-06-08,umorton@hotmail.com,Port Tammyport,UT,Silver,2019-01-27,False
21743,Lance,Horn,Male,1993-12-27,xnunez@yahoo.com,West Shellymouth,NY,Silver,2017-08-04,False
21744,Tyler,Fuentes,Male,1984-01-14,cwilliams@gmail.com,West Ashleyfurt,WA,Silver,2012-09-29,True
21745,Juan,Zuniga,Male,1967-05-19,dhernandez@yahoo.com,South Stacie,IN,Base (Blue),2025-09-26,False
21746,Mark,Huffman,Male,1941-04-29,msmith@yahoo.com,South Robertland,UT,Base (Blue),2018-05-12,False
21747,Angel,Cook,Male,1964-02-22,xgood@gmail.com,Lake Curtischester,NC,Diamond,2023-07-01,False
21748,Megan,Garcia,Female,1942-01-29,johnny46@yahoo.com,West Jenniferhaven,TX,Base (Blue),2016-10-14,False
21749,Michael,Cline,Male,1942-11-13,walkermelissa@gmail.com,Keithshire,FL,Base (Blue),2011-02-09,False
21750,Lisa,Powell,Female,1977-05-30,wayne78@gmail.com,South Dale,MI,Gold,2019-06-29,False
21751,Deborah,Martin,Female,1989-01-13,susan10@hotmail.com,West Gwendolyn,AZ,Base (Blue),2017-12-09,False
21752,Brett,Alexander,Male,1963-05-22,sara65@yahoo.com,Charleschester,DC,Silver,2018-05-04,False
21753,Charles,Clayton,Male,1962-07-20,jonesbarbara@yahoo.com,West James,OR,Base (Blue),2013-06-16,True
21754,Hannah,Santana,Female,1948-07-28,daviskayla@yahoo.com,Lake Robert,WA,Base (Blue),2025-11-07,False
21755,Kenneth,Dickerson,Male,1993-09-25,jennaelliott@yahoo.com,West Karenshire,AZ,Platinum,2016-08-10,False
21756,Andrea,Hernandez,Female,2002-05-18,tami05@gmail.com,Phillipston,HI,Base (Blue),2019-06-07,True
21757,Anthony,Allen,Male,1946-04-18,kendra39@hotmail.com,Brittanyhaven,NY,Diamond,2022-07-23,True
21758,Mary,Pineda,Female,1949-10-08,stephen55@gmail.com,South Alexandrafort,PA,Silver,2018-06-22,True
21759,John,Allen,Male,1973-04-21,ngarrison@hotmail.com,West Bethview,VA,Gold,2012-07-19,False
21760,Jacob,Johnson,Male,2004-04-23,coxtimothy@gmail.com,Pamelaberg,PA,Base (Blue),2018-12-19,False
21761,Kenneth,Jones,Male,1948-04-11,ujarvis@hotmail.com,South Charles,AZ,Base (Blue),2023-10-31,False
21762,Angela,Wilson,Female,1962-03-13,brittany47@hotmail.com,Rasmussenstad,IN,Base (Blue),2024-04-28,False
21763,Laura,Hobbs,Female,2001-11-04,dyates@hotmail.com,Lake Dakota,OR,Gold,2015-11-24,True
21764,Russell,Ferrell,Male,1991-01-30,avelazquez@gmail.com,East Beverlyborough,VA,Platinum,2013-12-31,False
21765,Mitchell,Lopez,Male,1985-04-08,amygomez@gmail.com,Montgomeryville,CA,Base (Blue),2024-04-04,True
21766,Bradley,Morgan,Male,1987-10-01,robertsjohn@gmail.com,East Leahside,OH,Diamond,2012-03-12,True
21767,Christopher,Suarez,Male,1950-09-16,shermanwendy@gmail.com,New Ryan,UT,Base (Blue),2011-11-13,False
21768,Joshua,Carson,Male,1959-12-16,youngmary@yahoo.com,Johnsonberg,DC,Base (Blue),2021-10-12,False
21769,Beverly,Lopez,Female,1985-03-30,emilysims@hotmail.com,Bryanfurt,NC,Base (Blue),2010-07-10,False
21770,Jasmine,Bennett,Female,1951-09-06,phillipsnicholas@yahoo.com,South Jack,IL,Silver,2020-01-25,False
21771,Anthony,Patel,Male,2001-09-28,danarobinson@hotmail.com,North Davidville,WI,Base (Blue),2025-11-11,False
21772,Alicia,Cole,Female,1954-05-20,michael21@hotmail.com,Duncanton,MI,Base (Blue),2012-10-03,False
21773,Olivia,Galloway,Female,1953-05-20,foxcraig@hotmail.com,South Melanieborough,NY,Base (Blue),2017-04-25,True
21774,Vincent,Parrish,Male,1996-03-13,swells@gmail.com,Patricialand,MA,Gold,2022-07-02,True
21775,Eric,Evans,Male,1973-04-09,martinezsean@hotmail.com,Ramseystad,IL,Base (Blue),2023-05-08,False
21776,Daniel,Cannon,Male,1973-01-15,annabriggs@yahoo.com,New Amberbury,OR,Base (Blue),2022-07-08,False
21777,Colin,Doyle,Male,1987-09-17,kingsteven@yahoo.com,East Malik,GA,Silver,2013-01-12,False
21778,Brandon,Fisher,Male,1950-10-04,xburns@yahoo.com,North Ashleyburgh,DC,Base (Blue),2016-08-17,False
21779,Shawn,Ward,Male,1953-10-07,wheelercharlotte@hotmail.com,Josephstad,CO,Silver,2012-11-14,True
21780,Christine,Payne,Female,1957-05-27,joneskevin@yahoo.com,Port Vincent,IN,Base (Blue),2022-09-22,False
21781,Anne,Morales,Female,2004-10-11,phill@hotmail.com,Michaelport,UT,Silver,2014-11-13,False
21782,Sarah,Garner,Female,2001-05-05,turnermichael@gmail.com,Lake Stephanie,TX,Gold,2012-04-06,False
21783,Christopher,Rowland,Male,1979-10-22,craigtammy@yahoo.com,Seanhaven,IL,Base (Blue),2012-04-23,False
21784,Deanna,Hahn,Female,1977-03-22,mollytaylor@hotmail.com,Barrytown,MA,Base (Blue),2015-01-05,True
21785,Cindy,Monroe,Female,1969-11-20,conwayjeremy@hotmail.com,Port Kaylafort,PA,Base (Blue),2015-04-18,False
21786,Christopher,Dixon,Male,1949-06-04,scampbell@hotmail.com,Amandaville,SC,Base (Blue),2019-10-01,True
21787,Mark,Levy,Male,2001-08-19,nicole95@gmail.com,Holmeston,OR,Base (Blue),2014-03-14,False
21788,Evelyn,Mitchell,Female,1942-02-26,diane09@gmail.com,Reneehaven,WI,Base (Blue),2011-11-10,False
21789,Daniel,Hinton,Male,2006-04-17,jlarsen@yahoo.com,Lake Jason,DC,Silver,2017-04-27,False
21790,Steven,Sims,Male,1944-05-20,bernard48@hotmail.com,Lisamouth,CA,Base (Blue),2017-02-13,False
21791,Fred,Daniels,Male,1972-05-13,donaldbeck@yahoo.com,Lake Ianview,AZ,Diamond,2022-05-23,True
21792,Rebecca,Smith,Female,1973-01-23,catherine59@hotmail.com,North Anthony,MI,Base (Blue),2024-11-18,False
21793,Brandon,Simmons,Male,1960-10-12,dwu@gmail.com,Stewartburgh,UT,Base (Blue),2022-04-06,False
21794,Larry,Lopez,Male,1981-12-08,ashley61@yahoo.com,North Laura,MA,Silver,2012-04-03,True
21795,Richard,Brown,Male,1996-01-25,popenatalie@yahoo.com,North Nataliefurt,VA,Base (Blue),2010-09-25,False
21796,Lisa,Nelson,Female,1962-03-10,ewashington@gmail.com,Mitchellport,FL,Base (Blue),2015-05-26,False
21797,Ryan,Lee,Male,2002-01-29,ethanchen@gmail.com,South Joshuaport,OH,Base (Blue),2017-02-15,True
21798,Corey,Coleman,Male,1999-04-06,elizabeth00@gmail.com,South Elizabethton,WI,Gold,2021-04-02,True
21799,John,Romero,Male,1979-08-22,johnsonwilliam@hotmail.com,Johnsonville,NY,Base (Blue),2024-02-21,False
21800,Lynn,Flores,Female,1991-10-20,lauracarter@gmail.com,Lake Melissaberg,MI,Base (Blue),2011-07-09,False
21801,Elizabeth,Tucker,Female,1995-01-13,kcunningham@hotmail.com,West Frank,NY,Base (Blue),2011-11-24,False
21802,William,Patel,Male,1996-04-06,byrdvickie@hotmail.com,Lake Kennethland,SC,Base (Blue),2013-02-25,True
21803,Cameron,Knapp,Male,1993-04-06,maddenandrew@gmail.com,Jessicaburgh,FL,Gold,2023-10-09,False
21804,Paul,Fernandez,Male,2000-03-14,taylorelizabeth@hotmail.com,New Mary,CO,Base (Blue),2022-02-15,False
21805,Elizabeth,Grant,Female,1999-02-27,justin55@hotmail.com,North Timothy,TN,Gold,2018-01-11,True
21806,Willie,Benson,Male,1994-04-26,amandastewart@gmail.com,West Amy,TN,Silver,2013-06-24,False
21807,Angel,Johnson,Female,1962-04-17,albertmiller@yahoo.com,Lake Jessicafurt,GA,Silver,2020-02-25,True
21808,Misty,Thomas,Female,1941-07-08,wendyhill@gmail.com,Lake Joshua,OH,Base (Blue),2023-11-01,False
21809,Rebecca,Harper,Female,1966-12-14,bradleynavarro@hotmail.com,Allenfort,MI,Silver,2024-11-01,False
21810,Kevin,Harris,Male,1975-05-23,wendydavis@hotmail.com,South Dalton,DC,Platinum,2020-08-17,True
21811,Jason,Hensley,Male,1992-02-10,sherrymcintosh@hotmail.com,Wilsonfurt,FL,Gold,2024-07-03,False
21812,Nathan,Hall,Male,1972-10-02,morenosusan@yahoo.com,Johnfort,HI,Gold,2012-06-24,False
21813,Erin,Snyder,Female,1986-03-13,xrodriguez@gmail.com,East Susanside,HI,Gold,2011-03-07,False
21814,Timothy,Wilson,Male,2006-04-21,leonardbrian@gmail.com,Rachelberg,TN,Base (Blue),2021-09-06,False
21815,Jeffery,Roberts,Male,2002-02-17,ubrown@yahoo.com,Arthurmouth,MN,Base (Blue),2011-11-20,False
21816,Thomas,Santos,Male,1970-11-05,hallmaria@gmail.com,Tuckerbury,IL,Base (Blue),2020-06-20,True
21817,Samuel,Lam,Male,1970-05-01,micheal22@gmail.com,Lake David,IL,Silver,2014-01-28,False
21818,Jeffrey,Smith,Male,1973-01-29,thomassampson@gmail.com,Grayhaven,HI,Gold,2014-09-22,False
21819,Bryan,Blackburn,Male,1944-08-23,thomasjerry@yahoo.com,Patriciafurt,WA,Silver,2024-03-30,False
21820,Marc,Taylor,Male,1948-03-11,weavergabriel@hotmail.com,Acevedoport,GA,Base (Blue),2011-01-13,False
21821,Ashley,Baxter,Female,1984-06-07,fryjessica@gmail.com,Port Patrickmouth,TN,Base (Blue),2021-09-24,True
21822,Dawn,Thompson,Female,1981-06-06,jack31@gmail.com,North Whitneyburgh,CO,Gold,2016-11-09,False
21823,William,Smith,Male,1994-10-03,ryanrice@gmail.com,West Thomastown,NC,Platinum,2025-05-05,True
21824,Adam,Steele,Male,1963-09-13,peterskevin@gmail.com,Lake Lauraland,HI,Base (Blue),2025-02-27,False
21825,David,French,Male,1978-09-24,bradleybradley@hotmail.com,East Jacobville,WA,Gold,2020-08-12,False
21826,Tyler,Boyer,Male,1993-12-31,hugheschristine@hotmail.com,North Ruben,NV,Base (Blue),2017-05-02,False
21827,Kyle,Douglas,Male,2001-10-08,rmolina@gmail.com,Phillipsville,IN,Silver,2018-07-23,False
21828,Richard,Perez,Male,1963-08-31,kristen86@gmail.com,Stephaniestad,OH,Base (Blue),2016-08-14,False
21829,Jason,Campbell,Male,1987-10-09,maxlopez@yahoo.com,Melissaberg,TN,Gold,2020-10-10,False
21830,Tracy,Welch,Female,1957-11-21,stephen95@hotmail.com,New Melindastad,HI,Gold,2019-05-21,False
21831,Carly,Kennedy,Female,1998-10-14,heather96@hotmail.com,Feliciachester,OH,Base (Blue),2019-10-06,False
21832,Kristen,Nguyen,Female,1940-10-01,shelleydorsey@hotmail.com,Joseview,VA,Silver,2025-07-08,False
21833,Marcus,Grant,Male,1955-04-01,gonzalezdaniel@hotmail.com,Josephside,AZ,Base (Blue),2010-11-12,True
21834,Adrian,Reese,Male,1971-05-12,torresandrew@gmail.com,West Beth,IN,Base (Blue),2015-07-04,False
21835,Jonathan,Wong,Male,1979-05-19,murphyanita@gmail.com,Grayburgh,OH,Base (Blue),2021-07-10,True
21836,Kelly,Solis,Female,1990-06-13,smithrobert@yahoo.com,South Michael,HI,Base (Blue),2015-10-09,False
21837,Judy,Ramos,Female,1942-05-14,katherineweaver@gmail.com,North Amystad,NV,Base (Blue),2024-08-12,True
21838,James,Fuentes,Male,1990-03-25,ksims@gmail.com,West Roberttown,IN,Silver,2023-05-23,False
21839,Juan,Giles,Male,1944-09-12,kaylamolina@hotmail.com,North Laceyside,SC,Silver,2019-02-19,True
21840,William,Sanders,Male,1986-01-05,debra05@gmail.com,West Jennifer,IL,Platinum,2016-11-21,False
21841,Teresa,Smith,Female,1999-04-09,russellmartin@hotmail.com,Littleland,OR,Base (Blue),2011-02-22,False
21842,Kelly,Alvarez,Female,1990-09-27,aboyle@yahoo.com,Jeffreychester,VA,Silver,2019-12-04,False
21843,Mark,Griffin,Male,2006-06-28,tammiestewart@yahoo.com,South Kellystad,OH,Base (Blue),2024-10-06,False
21844,Katrina,Harrison,Female,1997-03-28,lwest@gmail.com,North Saraburgh,IN,Base (Blue),2018-06-06,True
21845,Morgan,Hudson,Female,1941-10-16,hannah37@yahoo.com,Donaldsonmouth,OH,Base (Blue),2015-07-22,False
21846,Devin,Henry,Male,1942-01-21,rlozano@yahoo.com,North Frank,WI,Base (Blue),2018-03-28,True
21847,Vincent,Miller,Male,1959-09-28,alejandrodaniels@yahoo.com,Rangelchester,WI,Silver,2014-08-21,True
21848,Troy,Schultz,Male,1988-05-14,cherylmunoz@gmail.com,Sullivanville,SC,Silver,2021-07-25,True
21849,Lindsey,Smith,Female,1987-04-07,lewisjames@yahoo.com,Zimmermanmouth,SC,Silver,2016-01-02,False
21850,Clifford,Miranda,Male,1959-06-03,jessicalong@yahoo.com,Julieville,IN,Base (Blue),2015-11-30,False
21851,John,Castillo,Male,1961-05-10,david10@yahoo.com,New Robinville,CO,Silver,2020-03-09,True
21852,Kristen,Robinson,Female,1986-12-13,chavezdebbie@hotmail.com,Matthewshire,MN,Base (Blue),2010-02-17,False
21853,Elaine,Nolan,Female,1978-12-17,michaelsmith@gmail.com,Pruittfurt,DC,Base (Blue),2015-10-25,False
21854,Jeff,Taylor,Male,1946-06-20,jonathan26@gmail.com,Cochranmouth,IL,Silver,2015-05-27,False
21855,Joshua,Allison,Male,1959-11-30,michaelodonnell@gmail.com,East Joshua,CA,Platinum,2023-09-04,True
21856,Melanie,Bruce,Female,1967-08-22,vwest@gmail.com,Thompsonport,OR,Platinum,2019-04-07,False
21857,Melissa,Dawson,Female,2005-05-10,caitlin34@yahoo.com,Johnsonborough,FL,Base (Blue),2014-12-23,False
21858,Justin,Conner,Male,1943-11-28,andreawhite@yahoo.com,New Graceport,HI,Base (Blue),2024-09-12,True
21859,Crystal,Olsen,Female,1943-07-21,lhubbard@gmail.com,Port Tiffany,NV,Base (Blue),2016-11-16,True
